customer_id,name,email,signup_date,country,segment_id,segment_name,rfm_recency,rfm_frequency,rfm_monetary,total_touchpoints,avg_sentiment,churn_probability,lifetime_value
CUST-02799,Shannon Morales,natashamiller@example.net,2024-10-13,AU,2,At Risk,99,7,1110.36,16,0.002,0.428,10629.0
CUST-02800,Timothy West,hortiz@example.com,2025-08-31,SG,1,Loyal Customers,46,12,1042.99,38,0.528,0.157,11881.79
CUST-02801,John Todd,melissa04@example.org,2024-07-16,US,4,New Customers,12,1,309.73,32,0.253,0.192,413.86
CUST-02802,Bryan Martin II,douglastimothy@example.net,2024-07-29,ID,2,At Risk,71,7,1220.59,11,-0.153,0.528,12681.05
CUST-02803,Anne Williams,psimpson@example.org,2023-07-18,JP,1,Loyal Customers,29,12,348.76,48,0.605,0.138,5613.97
CUST-02804,Wesley Brown MD,tammythomas@example.com,2025-11-17,DE,0,Champions,11,8,1191.78,44,0.382,0.02,11703.68
CUST-02805,Lauren Bowen,zacharylee@example.com,2023-05-28,US,1,Loyal Customers,21,5,1042.89,48,0.725,0.123,5485.39
CUST-02806,Nicholas Patrick,joshua74@example.net,2025-10-27,BR,1,Loyal Customers,58,7,807.31,28,0.665,0.261,6617.28
CUST-02807,Devin Reynolds,ibrady@example.com,2023-10-12,DE,2,At Risk,94,7,737.82,30,0.16,0.457,4832.28
CUST-02808,Emily Jones,holtthomas@example.com,2023-07-23,ID,2,At Risk,92,5,1406.78,37,-0.228,0.246,7122.16
CUST-02809,Lisa Hartman,maddenhailey@example.com,2023-08-13,DE,1,Loyal Customers,24,10,1858.05,42,0.458,0.094,27468.17
CUST-02810,Mr. Matthew Shields,christian56@example.org,2024-04-27,UK,1,Loyal Customers,18,12,285.38,30,0.598,0.108,4696.49
CUST-02811,Robert Grant,william55@example.net,2023-07-27,SG,4,New Customers,2,2,199.25,24,0.22,0.058,341.13
CUST-02812,Rhonda Morris,tgreen@example.net,2024-11-25,DE,4,New Customers,6,1,295.35,2,0.065,0.238,359.1
CUST-02813,Danielle Estrada,fwilliams@example.com,2023-03-31,ID,2,At Risk,102,5,294.64,46,0.329,0.442,1497.7
CUST-02814,Adam Sanchez,loveluis@example.com,2023-09-25,US,0,Champions,20,9,4502.67,7,0.782,0.126,60694.74
CUST-02815,Victoria Vang,cassandrakramer@example.net,2023-11-14,BR,2,At Risk,124,6,277.92,3,-0.303,0.479,1500.15
CUST-02816,Robert Johnson,briannalong@example.org,2023-05-27,US,3,Hibernating,300,2,210.95,46,-0.485,0.789,389.84
CUST-02817,Jacob Hoover,rcohen@example.net,2023-04-28,BR,3,Hibernating,223,3,193.88,22,-0.262,0.744,798.19
CUST-02818,Kimberly Smith,mmorris@example.net,2024-09-01,JP,4,New Customers,3,1,499.16,44,0.104,0.257,446.58
CUST-02819,Steven Campbell,nfletcher@example.org,2024-03-28,BR,2,At Risk,100,7,632.41,2,0.421,0.369,4030.82
CUST-02820,Jason Gonzalez,cassidymcdonald@example.com,2023-04-28,US,2,At Risk,149,3,256.57,15,-0.185,0.469,1080.65
CUST-02821,Katie Brown,gfreeman@example.net,2025-10-22,JP,4,New Customers,12,2,236.87,23,0.497,0.155,389.6
CUST-02822,Wendy Williams,blakeshelton@example.org,2025-10-13,AU,1,Loyal Customers,41,5,1576.97,10,-0.208,0.229,8867.2
CUST-02823,Anna Combs,michelle11@example.org,2026-02-16,SG,3,Hibernating,358,2,218.32,25,-0.11,0.581,546.12
CUST-02824,Brianna Price,davisamanda@example.net,2024-09-02,UK,4,New Customers,3,1,34.57,45,0.148,0.325,42.71
CUST-02825,Grace Mcbride,jacobwilson@example.net,2026-01-09,SG,4,New Customers,1,1,354.31,2,0.662,0.275,352.26
CUST-02826,Edward Gibson,dwayneedwards@example.net,2025-03-26,ID,1,Loyal Customers,12,7,971.13,46,0.456,0.127,10065.07
CUST-02827,Karen Crane,jennifer47@example.net,2023-06-23,SG,1,Loyal Customers,14,12,739.81,8,0.467,0.21,13039.49
CUST-02828,Meghan Shelton,samanthawoodard@example.org,2025-02-13,UK,4,New Customers,11,1,481.13,50,0.081,0.136,637.51
CUST-02829,Donna Reese,jessica94@example.com,2025-04-19,UK,4,New Customers,19,2,98.86,6,0.553,0.196,162.78
CUST-02830,Yolanda Anderson,uwhite@example.net,2025-09-07,US,2,At Risk,122,7,1419.77,3,0.245,0.396,10718.04
CUST-02831,Aaron Hall,taylorpatrick@example.net,2025-07-04,UK,2,At Risk,130,3,249.48,30,-0.114,0.376,848.92
CUST-02832,Carlos Tucker,ysmith@example.net,2024-12-09,ID,0,Champions,23,11,4982.52,46,0.702,0.0,69943.02
CUST-02833,Timothy Williams,bobfoster@example.com,2023-04-08,SG,3,Hibernating,364,1,205.42,20,-0.422,0.605,208.45
CUST-02834,Carl Schmidt,hollandroy@example.org,2025-11-20,UK,3,Hibernating,215,1,25.74,31,-0.127,0.777,27.38
CUST-02835,Barbara Heath,vargasvanessa@example.org,2024-03-29,US,3,Hibernating,160,2,111.87,42,-0.733,0.827,233.49
CUST-02836,Briana Taylor,matthew37@example.com,2025-08-26,UK,0,Champions,16,11,4934.16,10,1.0,0.054,77570.41
CUST-02837,Kyle Hall,andrewsmadison@example.com,2023-05-30,US,1,Loyal Customers,16,11,1167.03,5,0.34,0.346,15910.78
CUST-02838,Mitchell Jordan,michelleford@example.com,2024-06-27,US,3,Hibernating,266,3,238.15,16,-0.63,0.722,725.45
CUST-02839,Deanna Nelson,bradleymitchell@example.net,2025-10-21,US,4,New Customers,3,1,376.5,4,0.345,0.308,470.7
CUST-02840,Dustin Murphy,martinezallen@example.net,2023-09-30,AU,4,New Customers,2,2,144.81,36,0.39,0.16,344.37
CUST-02841,Linda Bailey,alyssa44@example.com,2024-12-04,JP,2,At Risk,92,4,168.83,9,-0.338,0.423,582.04
CUST-02842,Mrs. Carol Bauer,edward79@example.com,2023-06-16,US,2,At Risk,88,4,981.96,45,-0.352,0.454,4062.01
CUST-02843,Jason Smith,agarcia@example.org,2024-07-19,BR,4,New Customers,15,2,384.49,37,0.159,0.08,1040.41
CUST-02844,Amanda Smith,jshields@example.com,2024-12-16,US,2,At Risk,101,7,1311.95,39,0.214,0.41,12084.42
CUST-02845,Craig Marsh,diazmichael@example.org,2024-10-28,US,3,Hibernating,199,1,130.67,17,-0.617,0.707,142.87
CUST-02846,Melanie Jones,erinwalters@example.org,2025-01-12,US,3,Hibernating,165,1,267.73,25,-0.283,0.58,280.48
CUST-02847,Brandon Henderson MD,xarmstrong@example.org,2023-12-30,JP,1,Loyal Customers,26,11,1969.95,46,0.583,0.036,26373.59
CUST-02848,Benjamin Sanchez,kyle94@example.org,2024-10-30,UK,0,Champions,15,9,908.75,12,1.0,0.092,7834.87
CUST-02849,Monique Diaz,frazierluis@example.com,2025-09-18,AU,3,Hibernating,121,1,72.93,12,-0.4,0.66,63.4
CUST-02850,Nathan Martinez,blakesarah@example.net,2025-09-06,UK,3,Hibernating,305,3,67.86,35,-0.326,0.769,274.83
CUST-02851,Jessica Manning,melanie69@example.org,2025-01-22,UK,2,At Risk,122,8,155.77,8,-0.106,0.433,1375.28
CUST-02852,Stephen Spencer,nicolereeves@example.com,2024-05-09,UK,3,Hibernating,248,2,79.2,37,-0.285,0.672,187.77
CUST-02853,Kristin Foster,brookstaylor@example.org,2024-04-07,ID,3,Hibernating,345,2,179.31,32,-0.386,0.553,328.94
CUST-02854,Melissa Abbott PhD,weaverjohn@example.org,2025-12-18,AU,3,Hibernating,217,3,164.69,50,-0.057,0.744,738.48
CUST-02855,Cody Johnson,ryan33@example.org,2023-11-05,DE,1,Loyal Customers,25,11,1162.96,40,0.307,0.272,17917.98
CUST-02856,Lindsey Mendoza,jasonmurillo@example.com,2024-06-18,ID,0,Champions,13,17,4741.72,39,0.722,0.0,91549.07
CUST-02857,Cody Castro,marcohines@example.com,2025-03-10,JP,1,Loyal Customers,42,8,797.06,5,0.714,0.152,8035.32
CUST-02858,Scott Delgado,frederick73@example.net,2023-11-29,ID,4,New Customers,5,1,369.52,2,0.399,0.166,309.58
CUST-02859,Joseph Morgan,brandonallen@example.org,2023-04-29,SG,3,Hibernating,277,2,170.26,16,-0.187,0.699,304.66
CUST-02860,Danielle Frey,hendersonjacob@example.org,2025-06-05,US,4,New Customers,2,2,71.68,19,0.439,0.048,180.4
CUST-02861,Charles Nixon,mkeller@example.net,2025-06-19,DE,3,Hibernating,356,3,260.87,6,-0.408,0.858,856.98
CUST-02862,Lawrence Marsh,urivera@example.org,2024-08-17,AU,4,New Customers,12,1,359.52,49,0.108,0.152,445.49
CUST-02863,Melissa Martinez,cbrown@example.com,2025-02-01,US,0,Champions,2,18,1435.36,47,0.588,0.0,33254.52
CUST-02864,Lisa Jones,davidsmith@example.com,2024-06-10,ID,1,Loyal Customers,18,6,1490.49,10,-0.052,0.102,11507.93
CUST-02865,Mrs. Brittney Ayala,uhaney@example.org,2023-10-12,DE,1,Loyal Customers,33,7,274.57,10,0.534,0.116,2214.78
CUST-02866,John Robinson DVM,gtanner@example.net,2023-05-18,US,2,At Risk,66,6,492.18,45,-0.136,0.453,4397.29
CUST-02867,Jennifer Evans,zjohnson@example.com,2023-04-01,BR,0,Champions,23,20,3176.92,30,0.956,0.035,71153.01
CUST-02868,Isaiah Young,rogerslawrence@example.net,2025-05-17,US,2,At Risk,134,3,974.99,6,-0.244,0.428,3740.02
CUST-02869,Brandy Roberts,bowmankylie@example.com,2023-06-18,JP,3,Hibernating,273,1,136.4,45,-0.155,0.833,202.53
CUST-02870,Jon Smith,wkennedy@example.com,2025-05-21,US,0,Champions,10,14,4393.35,12,0.543,0.058,74265.17
CUST-02871,Jesse Taylor,wilkinsonrussell@example.org,2023-04-17,US,4,New Customers,7,1,473.73,17,0.385,0.121,658.25
CUST-02872,Danielle Sullivan,cynthia64@example.com,2023-07-15,UK,3,Hibernating,330,2,38.73,12,-0.295,0.603,70.15
CUST-02873,Jerome Edwards,nbrewer@example.org,2025-06-16,UK,0,Champions,28,11,4724.99,2,0.258,0.079,59810.68
CUST-02874,Veronica Hale,igoodman@example.net,2024-05-31,UK,2,At Risk,131,5,1457.93,27,-0.196,0.466,8181.56
CUST-02875,Linda Jones,vjohnson@example.net,2024-07-28,AU,3,Hibernating,348,1,127.29,11,-0.304,0.642,109.33
CUST-02876,Alexis Campbell,douglasbutler@example.com,2024-06-29,UK,2,At Risk,110,5,638.26,20,-0.111,0.351,4292.82
CUST-02877,Carlos Walker,patricia12@example.org,2023-11-25,BR,3,Hibernating,196,3,30.13,27,0.048,0.612,134.3
CUST-02878,Laurie Michael,guerrerorenee@example.com,2025-11-07,SG,3,Hibernating,274,1,220.84,24,-0.349,0.637,177.99
CUST-02879,Timothy Perez,smithcharles@example.net,2025-02-23,US,3,Hibernating,216,1,147.01,12,-0.157,0.693,157.26
CUST-02880,Michael Calhoun,derricklee@example.net,2025-06-28,US,2,At Risk,75,3,548.95,15,-0.23,0.518,2223.38
CUST-02881,Elizabeth Jimenez,margarethickman@example.org,2024-09-06,AU,3,Hibernating,355,3,116.19,46,-0.293,0.761,357.07
CUST-02882,Joel Gordon,gbrown@example.net,2025-06-21,ID,3,Hibernating,145,3,164.11,4,-0.545,0.608,577.83
CUST-02883,Vincent Harris,qbrown@example.net,2024-06-19,DE,2,At Risk,136,8,983.89,28,-0.073,0.424,7109.69
CUST-02884,Joseph Cruz,archerjames@example.net,2024-04-26,SG,1,Loyal Customers,29,5,1384.43,26,0.657,0.114,6815.33
CUST-02885,Jacqueline Torres,peter58@example.com,2025-02-13,DE,1,Loyal Customers,31,7,1797.25,20,0.551,0.0,18406.45
CUST-02886,Latoya Robles,nicoleweaver@example.org,2025-11-15,UK,4,New Customers,6,2,343.35,17,0.772,0.187,657.47
CUST-02887,Jill Harris,williamsamy@example.net,2023-10-31,US,1,Loyal Customers,22,4,1656.05,7,0.674,0.053,8574.92
CUST-02888,James Anderson,barnesmichael@example.com,2025-02-22,US,2,At Risk,145,7,824.34,48,-0.023,0.346,5695.1
CUST-02889,Jennifer Ramirez,hwade@example.com,2024-08-08,DE,4,New Customers,13,2,264.71,27,0.413,0.172,641.01
CUST-02890,Peter Beasley,cory24@example.com,2025-01-24,UK,4,New Customers,9,2,475.09,17,0.307,0.256,1050.53
CUST-02891,Adam Hughes,ymorgan@example.com,2025-06-28,BR,3,Hibernating,339,2,130.05,40,-0.608,0.665,349.53
CUST-02892,Doris Brown,perrymichael@example.com,2023-09-08,US,2,At Risk,68,6,431.64,7,0.014,0.618,2392.9
CUST-02893,Steven Hensley,casey89@example.net,2025-03-29,US,1,Loyal Customers,11,12,1455.93,23,0.465,0.167,25293.09
CUST-02894,Abigail Solis,jamesrussell@example.net,2025-01-16,US,4,New Customers,10,1,412.94,27,0.273,0.355,502.61
CUST-02895,Reginald Copeland,ucamacho@example.org,2025-02-27,JP,1,Loyal Customers,33,10,914.73,13,0.063,0.128,8040.38
CUST-02896,David Lee,lisa42@example.org,2025-05-31,US,4,New Customers,1,2,438.95,17,-0.106,0.0,928.43
CUST-02897,Amy Williams,jessica89@example.net,2025-07-04,US,3,Hibernating,150,2,70.85,20,-0.226,0.731,118.58
CUST-02898,William Frank,julie34@example.net,2025-09-10,US,3,Hibernating,187,3,172.45,12,-0.371,0.712,754.64
CUST-02899,Randy Little,kcarlson@example.com,2023-10-22,US,3,Hibernating,197,2,268.12,5,0.475,0.699,598.96
CUST-02900,Gabrielle Hernandez,daniel56@example.net,2024-05-19,BR,2,At Risk,144,6,455.11,45,0.028,0.398,3911.85
CUST-02901,Elizabeth Rocha,wharris@example.com,2025-04-29,ID,0,Champions,21,18,3788.92,35,0.774,0.031,93800.74
CUST-02902,Jordan Terrell,tyrone39@example.com,2026-02-10,DE,4,New Customers,5,1,67.32,30,0.197,0.346,58.21
CUST-02903,George Clayton,taylortoni@example.org,2023-12-13,UK,4,New Customers,9,2,103.52,44,0.594,0.211,206.12
CUST-02904,Danielle Thomas,solistara@example.com,2025-06-28,JP,4,New Customers,14,2,152.09,43,-0.276,0.171,432.91
CUST-02905,Pamela Cook,cheryl07@example.org,2024-07-23,BR,2,At Risk,74,6,411.89,43,0.576,0.432,3592.42
CUST-02906,Darren Elliott,eortega@example.com,2025-07-01,UK,3,Hibernating,297,3,135.06,49,-0.024,0.835,556.82
CUST-02907,Jack Diaz,douglascarl@example.com,2024-05-15,SG,1,Loyal Customers,38,11,1015.34,27,0.555,0.053,14266.7
CUST-02908,Melissa Griffith MD,maryflores@example.net,2025-06-11,US,2,At Risk,84,6,154.6,5,-0.709,0.505,1161.35
CUST-02909,Melissa Shaffer,daniel62@example.org,2025-12-25,JP,0,Champions,25,18,3651.2,30,0.496,0.064,95473.79
CUST-02910,Carol Snow,doylemichael@example.net,2024-11-01,ID,0,Champions,30,13,1964.68,4,0.388,0.029,21082.85
CUST-02911,Nicole Martin,sroberson@example.net,2024-02-15,US,4,New Customers,16,1,372.86,13,0.308,0.221,381.75
CUST-02912,William Lee,cruzhunter@example.net,2024-02-21,US,3,Hibernating,362,1,53.58,21,-0.579,0.816,51.37
CUST-02913,Maria Maldonado,christopher81@example.com,2025-07-14,US,3,Hibernating,322,1,235.39,27,-0.449,0.586,275.49
CUST-02914,Elizabeth Thomas,vmorrow@example.net,2024-07-24,JP,3,Hibernating,142,2,298.17,14,-0.327,0.723,527.84
CUST-02915,Joshua Huff,preilly@example.org,2025-03-10,ID,2,At Risk,104,5,1107.4,27,-0.06,0.559,5111.8
CUST-02916,Connie Wells,lweber@example.org,2023-11-17,DE,3,Hibernating,273,3,72.22,33,-0.359,0.71,292.25
CUST-02917,Crystal Shelton,johnsonlisa@example.com,2024-07-30,UK,1,Loyal Customers,56,9,1939.45,44,0.224,0.186,22307.9
CUST-02918,Shelley Klein,jbrown@example.com,2025-03-19,AU,4,New Customers,5,1,100.86,30,0.346,0.166,96.7
CUST-02919,Ms. Michele Jones,ufisher@example.com,2024-02-04,US,3,Hibernating,348,3,188.95,20,-0.776,0.836,597.75
CUST-02920,Angela Cardenas,cameronkaitlyn@example.com,2025-06-02,US,2,At Risk,148,4,1205.51,16,-0.407,0.403,5286.2
CUST-02921,Kevin Flores,grantkevin@example.net,2025-10-27,US,0,Champions,12,8,2612.94,5,0.79,0.0,24788.63
CUST-02922,Lori Jackson,williampierce@example.com,2024-12-24,ID,2,At Risk,125,4,675.27,9,-0.473,0.28,3606.33
CUST-02923,Alexander Moore,jenningsraymond@example.org,2024-03-30,US,3,Hibernating,332,1,126.72,33,-0.12,0.676,112.44
CUST-02924,Melanie White,chenmatthew@example.org,2025-07-24,JP,2,At Risk,105,8,1291.18,37,0.632,0.37,9870.64
CUST-02925,Kimberly Moore,yboone@example.org,2025-05-28,BR,4,New Customers,18,1,361.86,33,0.07,0.155,458.24
CUST-02926,Robin Johnson,zsmith@example.com,2025-10-07,ID,3,Hibernating,231,3,233.37,18,-0.239,0.682,942.03
CUST-02927,Bryan Gibson,jeffreymaxwell@example.net,2025-08-04,US,2,At Risk,101,6,1167.56,15,0.053,0.372,10408.39
CUST-02928,Juan Barry,joshuamccarthy@example.net,2025-02-02,BR,4,New Customers,5,1,477.57,34,-0.045,0.056,387.7
CUST-02929,Lisa Gibson,sanchezleslie@example.com,2025-04-27,US,1,Loyal Customers,48,8,656.76,37,-0.056,0.079,7845.77
CUST-02930,Jorge Gutierrez,wendylee@example.com,2025-02-16,AU,4,New Customers,19,1,367.16,45,0.225,0.149,455.99
CUST-02931,John Young,cannonmary@example.net,2024-02-28,UK,1,Loyal Customers,56,9,929.05,41,0.811,0.218,12500.63
CUST-02932,Gary Chen,scott05@example.org,2025-12-20,US,1,Loyal Customers,33,4,1820.39,42,0.416,0.0,9853.76
CUST-02933,John Munoz,zacharypage@example.com,2024-05-09,US,2,At Risk,91,3,1304.36,5,-0.242,0.402,3874.3
CUST-02934,Jacob Hicks,danieljones@example.org,2024-07-18,US,3,Hibernating,245,2,49.27,33,-0.464,0.664,124.98
CUST-02935,Tiffany Curtis,goodwinsharon@example.net,2024-08-09,AU,1,Loyal Customers,45,8,1589.91,22,0.337,0.089,11497.57
CUST-02936,Christina Nichols,owilson@example.com,2025-07-03,US,4,New Customers,3,1,394.14,44,0.141,0.217,331.13
CUST-02937,Natasha Aguilar,cjohns@example.net,2025-02-17,JP,3,Hibernating,289,2,84.19,32,-0.21,0.647,212.12
CUST-02938,Shelly Thomas,linda45@example.com,2025-05-30,ID,2,At Risk,100,8,523.75,25,0.218,0.372,4285.93
CUST-02939,Jason Kennedy,angel36@example.net,2025-01-18,AU,3,Hibernating,324,1,282.3,25,-0.704,0.75,242.93
CUST-02940,Robin Jones,sharonaustin@example.com,2024-02-29,DE,4,New Customers,9,1,66.42,45,0.096,0.226,69.05
CUST-02941,Katie Clark,kellysierra@example.com,2025-02-27,US,2,At Risk,62,7,1410.02,48,-0.701,0.561,10493.76
CUST-02942,Caitlin Kent,elainehall@example.net,2024-11-27,ID,4,New Customers,19,2,241.9,13,0.468,0.08,407.43
CUST-02943,Patricia Clark,taylormaria@example.com,2025-08-11,US,3,Hibernating,327,1,25.08,12,-0.67,0.854,31.77
CUST-02944,Michael Torres,wendyperez@example.org,2024-07-05,US,0,Champions,28,18,2732.59,44,0.516,0.0,42441.35
CUST-02945,Scott Doyle,piercecourtney@example.com,2025-07-09,UK,1,Loyal Customers,22,7,1553.42,41,-0.067,0.092,11770.75
CUST-02946,Jeffrey Price,tlozano@example.com,2024-11-12,SG,2,At Risk,142,6,698.08,35,-0.157,0.507,4742.18
CUST-02947,Michelle Price,reedcrystal@example.com,2025-07-20,US,0,Champions,14,15,4519.38,40,0.35,0.0,100978.52
CUST-02948,Bradley Burton,joy91@example.com,2023-07-03,US,1,Loyal Customers,38,10,1414.91,23,0.613,0.201,18207.3
CUST-02949,George Vaughan,chasebeck@example.com,2025-08-19,UK,4,New Customers,18,2,334.91,17,-0.093,0.287,930.02
CUST-02950,Maria Bender,perezkathryn@example.com,2026-01-27,SG,4,New Customers,19,2,125.42,42,0.309,0.287,335.87
CUST-02951,Michael Brown,lisa37@example.com,2024-06-16,AU,1,Loyal Customers,22,4,1916.86,39,0.482,0.0,9552.51
CUST-02952,Zachary Vargas,amandaroberts@example.net,2024-04-04,US,1,Loyal Customers,17,6,282.23,6,0.462,0.205,1771.92
CUST-02953,Patricia Johnson,rogerfarrell@example.com,2023-05-11,US,0,Champions,12,15,4133.99,20,0.477,0.019,74047.71
CUST-02954,Maria Cruz,darrylmacdonald@example.com,2024-11-01,US,2,At Risk,96,6,159.3,10,-0.144,0.218,1046.22
CUST-02955,Bryce Francis,egutierrez@example.org,2023-10-29,AU,3,Hibernating,221,2,106.57,29,0.118,0.648,244.58
CUST-02956,Nicole Herman MD,taylormelinda@example.org,2023-10-20,JP,1,Loyal Customers,38,11,1862.04,7,0.626,0.113,22404.77
CUST-02957,Veronica Adams,jonesvanessa@example.net,2025-02-03,US,1,Loyal Customers,32,10,1443.13,23,0.814,0.152,11878.67
CUST-02958,Kristen Vance,vhoward@example.org,2023-08-19,ID,2,At Risk,105,5,1093.69,4,-0.159,0.379,6628.88
CUST-02959,Jesse Jones,cynthiahill@example.com,2023-09-29,US,2,At Risk,94,7,725.94,31,0.099,0.3,5635.3
CUST-02960,Alexander Martin,kimberlybell@example.com,2024-07-11,AU,1,Loyal Customers,50,9,447.24,16,0.661,0.032,4124.85
CUST-02961,Susan Hamilton,donald60@example.org,2025-07-27,US,0,Champions,12,17,2596.78,25,1.0,0.063,46124.52
CUST-02962,John Anderson,carlrichards@example.com,2025-12-19,US,1,Loyal Customers,20,11,944.35,21,0.661,0.127,10017.41
CUST-02963,Logan Rogers,danielletucker@example.com,2024-10-30,ID,0,Champions,11,17,1804.91,37,0.262,0.0,42599.31
CUST-02964,Deborah Davis,johnsonsara@example.net,2024-08-10,US,3,Hibernating,276,2,117.63,44,-0.132,0.733,259.78
CUST-02965,Christopher Solis,bryan34@example.com,2026-02-20,BR,1,Loyal Customers,31,8,1774.39,20,0.795,0.152,18762.12
CUST-02966,Joshua Castillo,amandaherrera@example.net,2023-03-28,UK,1,Loyal Customers,26,5,1625.07,9,0.258,0.056,8749.91
CUST-02967,Paul Frye,kingmichael@example.com,2023-08-04,US,4,New Customers,19,1,383.9,47,0.326,0.015,561.0
CUST-02968,John Carpenter,eduardodavis@example.com,2025-09-25,SG,1,Loyal Customers,47,11,713.16,19,0.918,0.155,11092.11
CUST-02969,Jose Lawrence,jason20@example.com,2023-04-17,US,1,Loyal Customers,43,12,508.41,39,0.807,0.0,6282.31
CUST-02970,Donna Alexander,gcoleman@example.org,2023-06-15,BR,2,At Risk,137,8,793.99,38,0.211,0.629,8056.18
CUST-02971,Regina Shaw,garciaheather@example.com,2024-04-07,US,2,At Risk,126,7,1308.48,17,-0.43,0.512,8338.55
CUST-02972,Daniel Miller,maysjohn@example.com,2025-04-12,AU,4,New Customers,19,2,90.67,9,0.3,0.076,254.29
CUST-02973,Carolyn Garcia,tuckeramy@example.net,2025-03-04,JP,3,Hibernating,242,2,104.38,24,-0.177,0.787,195.17
CUST-02974,Luis Sullivan,rodney25@example.com,2023-06-17,ID,3,Hibernating,320,2,123.75,39,-0.45,0.813,220.85
CUST-02975,Joshua Monroe,michelleshort@example.net,2024-01-28,UK,3,Hibernating,129,1,22.84,38,-0.717,0.6,25.19
CUST-02976,Robert Jones,harold30@example.com,2023-05-17,US,1,Loyal Customers,14,6,1502.36,5,0.534,0.122,12404.14
CUST-02977,Cory Lopez,psawyer@example.net,2024-08-28,DE,1,Loyal Customers,57,9,391.94,15,0.321,0.185,4633.98
CUST-02978,Alicia Nguyen,garyyang@example.org,2024-06-18,SG,2,At Risk,110,5,863.83,14,0.033,0.519,4455.36
CUST-02979,Alyssa Ortiz,garciacharles@example.com,2025-09-26,SG,1,Loyal Customers,53,11,1934.92,29,0.469,0.168,31491.91
CUST-02980,Alicia Bird,pcoleman@example.org,2025-06-10,US,0,Champions,19,17,1482.8,47,0.589,0.214,26527.15
CUST-02981,Chad Taylor,johnsonluis@example.net,2023-10-15,US,1,Loyal Customers,26,9,913.79,6,0.297,0.288,7862.05
CUST-02982,Christopher Watson,dianadavis@example.net,2025-11-04,US,2,At Risk,107,3,1344.77,13,-0.091,0.34,3765.41
CUST-02983,Sarah Wilson,jonathanparker@example.org,2025-09-06,JP,2,At Risk,145,8,333.24,14,0.242,0.46,2711.29
CUST-02984,Darren Thompson,zacharymoses@example.org,2024-02-23,US,1,Loyal Customers,26,10,574.24,21,0.713,0.218,5526.45
CUST-02985,Nicholas King,vshelton@example.org,2024-02-26,AU,2,At Risk,134,6,830.99,44,-0.016,0.403,5371.71
CUST-02986,Jonathan Evans,chelsea60@example.org,2024-05-09,DE,3,Hibernating,332,1,29.15,43,-0.056,0.72,29.72
CUST-02987,Jessica Lee,julieblair@example.net,2024-09-30,UK,3,Hibernating,156,3,260.9,39,-0.129,0.548,1151.73
CUST-02988,Paul Fields,pweber@example.com,2026-01-18,BR,1,Loyal Customers,51,5,1363.94,30,0.612,0.069,9700.94
CUST-02989,Mallory Ward,wgreer@example.com,2023-08-17,UK,0,Champions,9,11,4970.96,22,1.0,0.1,45981.53
CUST-02990,Christopher Reyes,vwatson@example.net,2023-07-08,US,1,Loyal Customers,60,9,1905.05,37,0.56,0.159,21031.49
CUST-02991,Phillip Price,mitchellsanchez@example.net,2025-05-28,DE,1,Loyal Customers,35,9,526.11,48,0.25,0.25,6678.7
